"DateUsedForStatisticsYear","DateUsedForStatisticsISO","weekly_rainfll_mean","wekly_temp_mean","ILI_per_100000_00_04","ILI_per_100000_05_14","ILI_per_100000_15_64","ILI_per_100000_65_plus","ILINumberOfCases_per_100000"
2015,"2015-W39",2.01759388063834,12.1739541026007,"0","0","5.626652829","3.588731383","4.187587154"
2015,"2015-W40",0.035202547892187,12.6954709210796,"0","0","5.681140318","3.261153144","4.185851821"
2015,"2015-W41",1.71664162845423,12.1443943313766,"4.819277108","0","5.02883197","3.207389826","4.116920543"
2015,"2015-W42",0.109872869518958,10.6826685930404,"0","5.510552708","4.470072862","0","3.742655039"
2015,"2015-W43",1.63842107999644,10.8687214226282,"0","2.755276354","5.587591078","3.207389826","4.491186047"
2015,"2015-W44",3.04559064207967,11.8029632070129,"9.638554217","2.755276354","2.793795539","0","2.994124032"
2015,"2015-W45",2.44941428974751,11.7727516161121,"0","2.936771314","5.360173908","0","3.98926091"
2015,"2015-W46",7.93077160263136,11.1475489243629,"4.819277108","2.755276354","5.02883197","3.207389826","4.491186047"
2015,"2015-W47",5.43774369696262,8.98110236588285,"0","5.510552708","8.381386617","6.414779652","7.111044575"
2015,"2015-W48",3.27894393946766,8.77579251016775,"0","0","8.940145724","6.414779652","6.736779071"
2015,"2015-W49",10.6698600137733,9.24806560767501,"4.896440288","5.598633933","9.650810952","9.776126699","8.745779211"
2015,"2015-W50",6.68701066622777,8.25250528925074,"9.692270414","0","14.04707456","6.450780544","10.91435991"
2015,"2015-W51",4.65999903677692,10.4554905146187,"4.846135207","8.311861026","14.04707456","22.57773191","13.54886058"
2015,"2015-W52",7.30828699420209,8.19838330063828,"0","15.48626884","5.757715339","6.009254252","6.661407661"
2015,"2015-W53",7.24705282149431,7.93091828387512,"9.028937745","10.32417923","12.03885934","3.004627126","10.5180121"
2016,"2016-W01",6.41079125423786,6.49136362508026,"13.9755893","26.63328628","55.63297361","18.60292066","44.13765159"
2016,"2016-W02",2.98150412036723,5.13274449461589,"27.08681324","46.45880652","48.15543738","48.07403401","46.27925322"
2016,"2016-W03",4.59279524144616,7.76619787735141,"63.20256422","98.07970266","65.42858339","69.10642389","70.12008064"
2016,"2016-W04",5.7354399535318,8.33599591973475,"63.20256422","100.6607475","81.65487207","63.09716964","80.63809273"
2016,"2016-W05",4.76959488585095,7.35515911580208,"76.74597084","131.6332852","73.80344207","36.05552551","77.48268911"
2016,"2016-W06",5.34065519244958,5.34733960283558,"112.8617218","85.17447863","70.66287006","21.03238988","70.12008064"
2016,"2016-W07",4.67540532473223,5.78665774097353,"59.29845368","83.45068586","73.51152386","42.50151791","70.13939319"
2016,"2016-W08",2.16516082320971,5.22589285237849,"75.40767273","72.74882794","63.93198074","21.9566513","61.12290462"
2016,"2016-W09",5.16715068916751,5.96347879361288,"18.05787549","46.45880652","42.92115071","33.05089838","40.31904637"
2016,"2016-W10",2.94176437197592,6.7593537674558,"18.71782873","24.07769068","34.72316415","9.343174811","29.07261977"
2016,"2016-W11",0.037428101153926,7.61031753104202,"14.00494842","8.007046201","21.65064519","0","16.677241"
2016,"2016-W12",3.11280535897716,7.10419450292154,"4.565376187","15.66048078","20.64365869","12.15399107","17.72747901"
2016,"2016-W13",4.2732375528629,6.67226290645944,"0","7.800312012","12.12792322","3.026817604","9.536221749"
2016,"2016-W14",3.20420960912901,6.98102099562029,"0","2.581044807","12.03885934","3.004627126","8.76501008"
2016,"2016-W15",2.19997359862258,7.47845153463049,"4.583371528","10.48163094","10.09676957","0","8.542718934"
2016,"2016-W16",0.141489898309865,8.52398755701658,"0","7.743134421","10.46857334","3.004627126","8.414409677"
2016,"2016-W17",2.0618872178569,6.43816134851951,"0","5.501760563","4.462940855","3.202356935","4.110367093"
2016,"2016-W18",3.80475731445861,9.674101840978,"0","0","4.337359849","9.336777567","3.994697946"
2016,"2016-W19",2.00546036939654,12.4611592185888,"9.321836402","2.664748048","3.782822742","6.204243703","4.343655548"
2016,"2016-W20",2.96858372960341,10.725755984094,"0","0","3.282580984","0","2.198728402"
2016,"2016-W21",1.27734880364972,10.9643912318128,"0","8.125457057","1.098538943","3.152982722","2.207464911"
